Timestamp, Slab Core Average Heat Flux [W/m2], Slab Core Average Temperature [K], Slab Core Average Effective Temperature [C], Slab Core Total Heat Transfer Rate [W], Slab Perimeter Average Heat Flux [W/m2], Slab Perimeter Average Temperature [K], Slab Perimeter Average Effective Temperature [C], Slab Perimeter Total Heat Transfer Rate [W], Slab Average Heat Flux [W/m2], Slab Average Temperature [K], Slab Total Heat Transfer Rate [W]
2015-Jan-03 02:00:00, 1.8692403219147979, 295.01018629118602, 21.668353142997635, 688.15832018008552, 18.270821298962531, 292.17103928269012, 17.145973177665308, 507.88588516614067, 3.0207232045142214, 294.81086226345712, 1196.0442053462261
2015-Jan-03 03:00:00, 1.8696657081352321, 295.01010649927463, 21.668229695288264, 688.31492554722308, 18.212893082697818, 292.18075115568689, 17.161630006997903, 506.27561691862792, 3.017051840885133, 294.81146990128497, 1194.5905424658511
2015-Jan-03 04:00:00, 1.8700640804954924, 295.01003188333215, 21.668114195879294, 688.46158579792973, 18.155167775311181, 292.19042650184258, 17.177229485709649, 504.670989060973, 3.0133696052603516, 294.81207978731078, 1193.1325748589027
2015-Jan-03 05:00:00, 1.8704349239261138, 295.00996254124084, 21.668006795512675, 688.59811131007189, 18.097634433105327, 292.20006780855755, 17.192775224311621, 503.07169738411523, 3.0096752504223083, 294.81269218717438, 1191.6698086941872
2015-Jan-03 06:00:00, 1.8707780315788027, 295.00989851182766, 21.667907554243421, 688.72442593272751, 18.040319094752459, 292.20967117165628, 17.208260646376665, 501.47846570193593, 3.0059704121053015, 294.81330686288197, 1190.2028916346635
2015-Jan-03 07:00:00, 1.8710934390953677, 295.00983978747479, 21.66781646079593, 688.84054278738063, 17.98328955194869, 292.2192255357582, 17.2236677393158, 499.89317846423762, 3.002259882805788, 294.81392303120072, 1188.7337212516181
2015-Jan-03 08:00:00, 1.871381368592884, 295.00978632486368, 21.66773344905658, 688.94654364613484, 17.926583490991572, 292.22872487624181, 17.238986610903698, 498.3168832615076, 2.9985465148362258, 294.81454022889119, 1187.2634269076425
2015-Jan-03 09:00:00, 1.8716421789088959, 295.00973805451605, 21.667658412721003, 689.04256061455158, 17.870026794010791, 292.23819892384472, 17.254264860944229, 496.7447400262285, 2.9948184177916746, 294.8151604786172, 1185.7873006407801
2015-Jan-03 10:00:00, 1.8718763134080136, 295.00969489080069, 21.667591220657037, 689.12875691671775, 17.813092524955131, 292.24773696105893, 17.26964584940697, 495.16210117477948, 2.9910390100468476, 294.81578996889056, 1184.2908580914973
2015-Jan-03 11:00:00, 1.8720842366031079, 295.00965674408201, 21.66753173555789, 689.20530356242455, 17.75489473976517, 292.2574888021777, 17.285370311712938, 493.54433954478691, 2.9871465252662959, 294.81643913417133, 1182.7496431072113
2015-Jan-03 12:00:00, 1.8722663559943029, 295.00962353570014, 21.667479836943599, 689.27235057229677, 17.694288998930144, 292.26764775748364, 17.301749007694458, 491.85964240794311, 2.9830609962754053, 294.81712147278699, 1181.1319929802398
2015-Jan-03 13:00:00, 1.8724229330264617, 295.00959521503393, 21.667435447361729, 689.32999419691043, 17.630036462698161, 292.27842289245888, 17.319118140327454, 490.07357293113188, 2.9786956926723467, 294.81785161523857, 1179.4035671280424
2015-Jan-03 14:00:00, 1.8725539946496668, 295.00957177644329, 21.667398558406539, 689.3782443579023, 17.561047240932751, 292.28999792746305, 17.337773281322889, 488.1558347304283, 2.9739741231209234, 294.81864245448048, 1177.5340790883306
2015-Jan-03 15:00:00, 1.8726592625845011, 295.00955327281468, 21.667369251523198, 689.41699860707786, 17.486647252321241, 292.30248620931593, 17.357896955946408, 486.08768992981919, 2.9688487045934679, 294.81950199726816, 1175.504688536897
2015-Jan-03 16:00:00, 1.8727381182802891, 295.00953982226071, 21.667347708303858, 689.44602922583454, 17.40674665606473, 292.3159023672012, 17.379513013407109, 483.86664116627264, 2.9633125546375672, 294.82043138047266, 1173.3126703921071
2015-Jan-03 17:00:00, 1.8727896144033924, 295.00953160589978, 21.667334207088281, 689.46498745456256, 17.321756088681251, 292.33017662748733, 17.402509537982272, 481.50410316975785, 2.9573936214120731, 294.82142587399704, 1170.9690906243204
2015-Jan-03 18:00:00, 1.8728125315907413, 295.00952885696091, 21.667329106244168, 689.47342438638157, 17.232394225000675, 292.34518742999279, 17.426691214578604, 479.02005341124578, 2.9511412261598253, 294.82247716049045, 1168.4934777976273
2015-Jan-03 19:00:00, 1.8728054693187079, 295.0095318433535, 21.667332817411324, 689.47082442039425, 17.139558066504033, 292.36078333917203, 17.451814551740952, 476.43942642343939, 2.9446170412116675, 294.82357485742978, 1165.9102508438336
2015-Jan-03 20:00:00, 1.8727669567344738, 295.00954084641626, 21.667345772876669, 689.45664606410605, 17.04429961045404, 292.37678691106942, 17.477594142966293, 473.79146525744306, 2.9378935550790697, 294.82470676884225, 1163.248111321549
2015-Jan-03 21:00:00, 1.8726955700819496, 295.00955613840932, 21.66736839101506, 689.43036516362019, 16.947744969838272, 292.39300831629191, 17.503724590094382, 471.10747320729791, 2.9310485034029332, 294.82585982078683, 1160.5378383709181
2015-Jan-03 22:00:00, 1.8725900449653463, 295.00957796100181, 21.667401043255889, 689.391516233321, 16.850996045500477, 292.40926191381317, 17.529907168133548, 468.41808052635901, 2.9241580701683172, 294.82702120492587, 1157.8095967596801
2015-Jan-03 23:00:00, 1.8724493729804397, 295.00960650676183, 21.667444025655978, 689.33972803054428, 16.755025221053248, 292.42538400968573, 17.55587839104027, 465.75031719339529, 2.9172895845444891, 294.82817960807591, 1155.0900452239396
2015-Jan-04 00:00:00, 1.8722728741464423, 295.00964190528896, 21.667497537598788, 689.27475022127419, 16.660601384257973, 292.44124531875485, 17.58143006558252, 463.12555648084452, 2.9104963945180486, 294.82932607419565, 1152.4003067021188
2015-Jan-04 01:00:00, 1.8720602410656102, 295.00968421476858, 21.667561668816798, 689.1964696374431, 16.568329617530253, 292.45674418176282, 17.606398435155675, 460.56061825756871, 2.9038206944481462, 294.83045352033599, 1149.7570878950119
2015-Jan-04 02:00:00, 1.8718115573889555, 295.00973341845179, 21.667636393976363, 689.10491707505901, 16.47877625531919, 292.47178534635844, 17.630630126620666, 458.07124529004079, 2.8973023219645206, 294.83155524367515, 1147.1761623650998
