Timestamp, Slab Core Average Heat Flux [W/m2], Slab Core Average Temperature [K], Slab Core Average Effective Temperature [C], Slab Core Total Heat Transfer Rate [W], Slab Perimeter Average Heat Flux [W/m2], Slab Perimeter Average Temperature [K], Slab Perimeter Average Effective Temperature [C], Slab Perimeter Total Heat Transfer Rate [W], Slab Average Heat Flux [W/m2], Slab Average Temperature [K], Slab Total Heat Transfer Rate [W]
2015-Jan-03 00:00:00, 0.005571519022192729, 0.80124179321259414, 0.058714267599384126, 755.12704974291103, inf, inf, inf, 0, 0.029454006217018332, 1.5992359548869699, 755.12704974291103
2015-Jan-03 01:00:00, 0.0055718609687352731, 0.80124173271345245, 0.058714172007546694, 755.17339492863357, inf, inf, inf, 0, 0.029388440476447491, 1.5992473002802918, 755.17339492863357
2015-Jan-03 02:00:00, 0.0055721473337308688, 0.80124168278859254, 0.058714092694117571, 755.21220695698935, inf, inf, inf, 0, 0.029324320030160632, 1.5992583985420927, 755.21220695698935
2015-Jan-03 03:00:00, 0.0055723816196792762, 0.80124164277006904, 0.0587140286317029, 755.24396053376302, inf, inf, inf, 0, 0.029260652045640167, 1.5992694214214265, 755.24396053376302
2015-Jan-03 04:00:00, 0.0055725645388901282, 0.80124161252204462, 0.058713979611363466, 755.26875220071815, inf, inf, inf, 0, 0.029197363512596376, 1.5992803811860257, 755.26875220071815
2015-Jan-03 05:00:00, 0.0055726955557328824, 0.80124159214652724, 0.058713945790077215, 755.28650936201313, inf, inf, inf, 0, 0.029134649342464545, 1.5992912437975495, 755.28650936201313
2015-Jan-03 06:00:00, 0.0055727739572076027, 0.80124158177917082, 0.058713927376670437, 755.29713538232556, inf, inf, inf, 0, 0.029072718524299299, 1.5993019728845381, 755.29713538232556
2015-Jan-03 07:00:00, 0.0055727995044455199, 0.80124158146505697, 0.058713924440739015, 755.30059788695326, inf, inf, inf, 0, 0.029011890632757054, 1.5993125129148247, 755.30059788695326
2015-Jan-03 08:00:00, 0.0055727722406589296, 0.80124159119539662, 0.058713936969059223, 755.29690273260655, inf, inf, inf, 0, 0.028951724098435962, 1.5993229405502742, 755.29690273260655
2015-Jan-03 09:00:00, 0.0055726907639267603, 0.80124161123702042, 0.058713965372335489, 755.28585991212253, inf, inf, inf, 0, 0.02888984127436443, 1.5993336686402941, 755.28585991212253
2015-Jan-03 10:00:00, 0.0055725498158606347, 0.80124164259224739, 0.058714011192535789, 755.26675673811974, inf, inf, inf, 0, 0.028822671190353043, 1.5993453171853915, 755.26675673811974
2015-Jan-03 11:00:00, 0.0055723387361816482, 0.80124168729346767, 0.058714077556074599, 755.2381483864981, inf, inf, inf, 0, 0.028746780066424105, 1.5993584823989728, 755.2381483864981
2015-Jan-03 12:00:00, 0.0055720414117282034, 0.80124174841262785, 0.058714169188532214, 755.1978509852953, inf, inf, inf, 0, 0.028659489327797379, 1.599373629607417, 755.1978509852953
2015-Jan-03 13:00:00, 0.0055716376139984224, 0.80124182980591152, 0.058714292022067675, 755.14312289639031, inf, inf, inf, 0, 0.028559302303930188, 1.5993910192803935, 755.14312289639031
2015-Jan-03 14:00:00, 0.0055711058024844442, 0.80124193557894785, 0.058714452372932172, 755.07104466099884, inf, inf, inf, 0, 0.028446827139811271, 1.5994105466728938, 755.07104466099884
2015-Jan-03 15:00:00, 0.0055704272318526094, 0.80124206930350528, 0.058714655736657587, 754.97907565986668, inf, inf, inf, 0, 0.028325296422502783, 1.599431651344315, 754.97907565986668
2015-Jan-03 16:00:00, 0.0055695898849027325, 0.80124223326762456, 0.05871490563456469, 754.86558716070635, inf, inf, inf, 0, 0.028199283480249127, 1.5994535399103533, 754.86558716070635
2015-Jan-03 17:00:00, 0.0055685898465775143, 0.80124242821396896, 0.058715203211104988, 754.73004854239718, inf, inf, inf, 0, 0.028072065140318847, 1.5994756441147577, 754.73004854239718
2015-Jan-03 18:00:00, 0.0055674301242885941, 0.80124265356521862, 0.058715547580318821, 754.57286740973564, inf, inf, inf, 0, 0.02794551280061212, 1.5994976395156766, 754.57286740973564
2015-Jan-03 19:00:00, 0.0055661188449012463, 0.80124290776821383, 0.058715936355016866, 754.39514522459865, inf, inf, inf, 0, 0.027821323671058586, 1.5995192313704327, 754.39514522459865
2015-Jan-03 20:00:00, 0.005564668287253452, 0.80124318847861986, 0.058716365930732962, 754.19854617993985, inf, inf, inf, 0, 0.027701869629150902, 1.5995400070506629, 754.19854617993985
2015-Jan-03 21:00:00, 0.0055630938608684857, 0.80124349275578877, 0.058716831785397598, 753.98515878121054, inf, inf, inf, 0, 0.027588728071932828, 1.5995596917981587, 753.98515878121054
2015-Jan-03 22:00:00, 0.0055614127160605068, 0.80124381732786099, 0.058717328887078278, 753.75730746921045, inf, inf, inf, 0, 0.027482728110579748, 1.5995781407469607, 753.75730746921045
2015-Jan-03 23:00:00, 0.0055596421073091434, 0.80124415890384681, 0.058717852174022908, 753.5173308026425, inf, inf, inf, 0, 0.027383802222073803, 1.5995953649179169, 753.5173308026425
2015-Jan-04 00:00:00, 0.0055577978854540458, 0.80124451446107081, 0.05871839699684319, 753.26737710007694, inf, inf, inf, 0, 0.027291301077837119, 1.5996114765493803, 753.26737710007694
2015-Jan-04 01:00:00, 0.0055558940333496976, 0.80124488133357208, 0.058718959254570637, 753.00934150565888, inf, inf, inf, 0, 0.027205182751028699, 1.5996264820641228, 753.00934150565888
2015-Jan-04 02:00:00, 0.0055539435665751535, 0.80124525704020844, 0.058719535130322333, 752.74498806538236, inf, inf, inf, 0, 0.027126517453460161, 1.5996401941722029, 752.74498806538236
2015-Jan-04 03:00:00, 0.005551959536224972, 0.80124563909336577, 0.058720120797099637, 752.47608563877918, inf, inf, inf, 0, 0.027056268507970195, 1.5996524442648141, 752.47608563877918
2015-Jan-04 04:00:00, 0.0055499551630506351, 0.80124602497337538, 0.058720712378436908, 752.20442607956522, inf, inf, inf, 0, 0.026994668078588753, 1.5996631911616352, 752.20442607956522
2015-Jan-04 05:00:00, 0.0055479430128269492, 0.80124641228575511, 0.05872130619027402, 751.93171247022474, inf, inf, inf, 0, 0.026940979447271217, 1.5996725625656723, 751.93171247022474
2015-Jan-04 06:00:00, 0.0055459341674596813, 0.8012467989192219, 0.058721898984033023, 751.65944677939024, inf, inf, inf, 0, 0.026894375276080202, 1.5996807019901087, 751.65944677939024
2015-Jan-04 07:00:00, 0.0055439376915447517, 0.80124718314732812, 0.058722488103000819, 751.38885756278376, inf, inf, inf, 0, 0.026853874725854633, 1.599687779795073, 751.38885756278376
2015-Jan-04 08:00:00, 0.005541959616927954, 0.80124756382199214, 0.058723071780069969, 751.12076233711832, inf, inf, inf, 0, 0.026817291147446128, 1.5996941767100457, 751.12076233711832
2015-Jan-04 09:00:00, 0.0055400000033870491, 0.80124794093382845, 0.058723649999720129, 750.8551692042787, inf, inf, inf, 0, 0.026779253039730652, 1.5997008289483994, 750.8551692042787
2015-Jan-04 10:00:00, 0.005538048581137071, 0.80124831644276362, 0.05872422577582774, 750.590686265145, inf, inf, inf, 0, 0.026731540681057389, 1.5997091694568326, 750.590686265145
2015-Jan-04 11:00:00, 0.0055360791897531725, 0.80124869533797038, 0.05872480678231181, 750.32376790776561, inf, inf, inf, 0, 0.026662100285366024, 1.5997213001669177, 750.32376790776561
2015-Jan-04 12:00:00, 0.0055340474359715014, 0.80124908608384948, 0.058725406039488108, 750.04839736108943, inf, inf, inf, 0, 0.026560852429677081, 1.5997389793330918, 750.04839736108943
2015-Jan-04 13:00:00, 0.0055318941598033354, 0.80124949995851502, 0.058726040896839159, 749.75655646928374, inf, inf, inf, 0, 0.026422623334737699, 1.5997631113443864, 749.75655646928374
2015-Jan-04 14:00:00, 0.0055295522633398405, 0.80124994975134523, 0.058726731029750789, 749.43915122302371, inf, inf, inf, 0, 0.026245731628423415, 1.5997939939908594, 749.43915122302371
2015-Jan-04 15:00:00, 0.0055269552420735063, 0.80125044813625745, 0.058727495937249588, 749.0871680386972, inf, inf, inf, 0, 0.02603311581664625, 1.5998311212919996, 749.0871680386972
2015-Jan-04 16:00:00, 0.0055240481070160455, 0.80125100558954043, 0.058728351738938575, 748.69315407044178, inf, inf, inf, 0, 0.02579489266778617, 1.5998727352716964, 748.69315407044178
2015-Jan-04 17:00:00, 0.0055207985584665277, 0.80125162826021035, 0.058729307898631206, 748.25273162919746, inf, inf, inf, 0, 0.025546346220560255, 1.5999161741003558, 748.25273162919746
2015-Jan-04 18:00:00, 0.0055172030727112607, 0.80125231681074049, 0.058730365440426799, 747.76542313398227, inf, inf, inf, 0, 0.025301821318286895, 1.5999589358839292, 747.76542313398227
2015-Jan-04 19:00:00, 0.0055132854729238699, 0.80125306669088547, 0.058731517369196379, 747.23445742108743, inf, inf, inf, 0, 0.025071502983620941, 1.5999992407151995, 747.23445742108743
2015-Jan-04 20:00:00, 0.0055090899230224172, 0.80125386947451871, 0.058732750726435655, 746.66582017754331, inf, inf, inf, 0, 0.024861225460084728, 1.6000360653859294, 746.66582017754331
2015-Jan-04 21:00:00, 0.0055046723458436831, 0.80125471449635244, 0.058734049107705161, 746.06709081689655, inf, inf, inf, 0, 0.024674175886582765, 1.60006884733921, 746.06709081689655
2015-Jan-04 22:00:00, 0.0055000926371135952, 0.80125559033641114, 0.058735394946154817, 745.44638721196247, inf, inf, inf, 0, 0.024511352001977866, 1.6000974062114015, 745.44638721196247
2015-Jan-04 23:00:00, 0.0054954085732367682, 0.80125648598118659, 0.058736771298899731, 744.811539996683, inf, inf, inf, 0, 0.024372146716979903, 1.6001218426928887, 744.811539996683
2015-Jan-05 00:00:00, 0.0054906722452382805, 0.80125739150297104, 0.058738162892325238, 744.16960924604462, inf, inf, inf, 0, 0.024255660724369445, 1.6001423092820584, 744.16960924604462
2015-Jan-05 01:00:00, 0.0054859284806353312, 0.80125829836015439, 0.058739556584340533, 743.52667058694067, inf, inf, inf, 0, 0.024160513895692428, 1.6001590435690918, 743.52667058694067
2015-Jan-05 02:00:00, 0.0054812149162170708, 0.80125919938284618, 0.05874094134253223, 742.8878250622721, inf, inf, inf, 0, 0.0240856835076424, 1.6001722213486624, 742.8878250622721
2015-Jan-05 03:00:00, 0.0054765628672825053, 0.801260088606775, 0.058742307988856809, 742.25731694173521, inf, inf, inf, 0, 0.024030158506681745, 1.6001820171501782, 742.25731694173521
2015-Jan-05 04:00:00, 0.0054719972895989578, 0.80126096128023894, 0.058743649210495137, 741.63852856592302, inf, inf, inf, 0, 0.023991264607606533, 1.6001888979646848, 741.63852856592302
2015-Jan-05 05:00:00, 0.0054675357634336981, 0.80126181405750874, 0.058744959857520915, 741.03384264865281, inf, inf, inf, 0, 0.023965027211617824, 1.6001935595796735, 741.03384264865281
2015-Jan-05 06:00:00, 0.0054631877663469152, 0.80126264513718981, 0.058746237155892875, 740.44454371610766, inf, inf, inf, 0, 0.023947360160305825, 1.6001967179101768, 740.44454371610766
2015-Jan-05 07:00:00, 0.0054589547776833919, 0.80126345424206857, 0.058747480676577889, 739.87083226895129, inf, inf, inf, 0, 0.023934387976802564, 1.6001990523060252, 739.87083226895129
2015-Jan-05 08:00:00, 0.0054548304658080709, 0.80126424258323103, 0.058748692280454089, 739.31185015900508, inf, inf, inf, 0, 0.023921689981972975, 1.6002013380734392, 739.31185015900508
2015-Jan-05 09:00:00, 0.0054508009685606141, 0.80126501280645013, 0.058749876035915923, 738.76571860021488, inf, inf, inf, 0, 0.023904812122457285, 1.6002043565490118, 738.76571860021488
2015-Jan-05 10:00:00, 0.0054468448290880692, 0.8012657690042877, 0.058751038237561878, 738.22952947183262, inf, inf, inf, 0, 0.023878576154269866, 1.6002090163677396, 738.22952947183262
2015-Jan-05 11:00:00, 0.005442934433338033, 0.80126651644198688, 0.058752186984562367, 737.69954014678683, inf, inf, inf, 0, 0.023839938857391173, 1.6002158516556053, 737.69954014678683
2015-Jan-05 12:00:00, 0.0054390367184602162, 0.80126726142238203, 0.058753331972868188, 737.17126950377167, inf, inf, inf, 0, 0.0237844557880546, 1.600225643039781, 737.17126950377167
2015-Jan-05 13:00:00, 0.0054351127558456714, 0.80126801136531345, 0.058754484617417467, 736.63944141512661, inf, inf, inf, 0, 0.023706851309162877, 1.6002393176846603, 736.63944141512661
2015-Jan-05 14:00:00, 0.0054311199896967732, 0.80126877438087729, 0.058755657395648725, 736.09828814788989, inf, inf, inf, 0, 0.023605947137981777, 1.6002570842591692, 736.09828814788989
2015-Jan-05 15:00:00, 0.0054270174208095176, 0.80126955828139734, 0.058756862327480876, 735.54225293956335, inf, inf, inf, 0, 0.02348437261330678, 1.6002784838549615, 735.54225293956335
2015-Jan-05 16:00:00, 0.0054227718605572841, 0.80127036938959739, 0.058758109141662324, 734.96683762194436, inf, inf, inf, 0, 0.023347953339208215, 1.6003024966223161, 734.96683762194436
2015-Jan-05 17:00:00, 0.005418363926735897, 0.8012712113961844, 0.058759403518023307, 734.3694152585374, inf, inf, inf, 0, 0.023205346943993833, 1.6003276045721824, 734.3694152585374
2015-Jan-05 18:00:00, 0.0054137923703162765, 0.80127208453574361, 0.058760745819332258, 733.74981656415423, inf, inf, inf, 0, 0.023066520432188421, 1.6003520578878505, 733.74981656415423
2015-Jan-05 19:00:00, 0.0054090744761013925, 0.80127298551101944, 0.058762130974458746, 733.11038420732416, inf, inf, inf, 0, 0.022939408928577279, 1.6003744615937976, 733.11038420732416
2015-Jan-05 20:00:00, 0.0054042423355423344, 0.80127390820384903, 0.058763549571814497, 732.45546765229301, inf, inf, inf, 0, 0.022828820831157913, 1.6003939684975903, 732.45546765229301
2015-Jan-05 21:00:00, 0.0053993364999082496, 0.80127484488513534, 0.058764989720676952, 731.79056295141447, inf, inf, inf, 0, 0.022736303112129829, 1.6004103039477933, 731.79056295141447
2015-Jan-05 22:00:00, 0.0053943993185009177, 0.80127578748454054, 0.058766439004557906, 731.12140985056101, inf, inf, inf, 0, 0.022661175767731134, 1.6004235848916473, 731.12140985056101
2015-Jan-05 23:00:00, 0.0053894702398209881, 0.80127672848581877, 0.058767885858759285, 730.45335494009589, inf, inf, inf, 0, 0.022602373737698356, 1.6004339963483236, 730.45335494009589
2015-Jan-06 00:00:00, 0.0053845838314693865, 0.8012776613038789, 0.058769320150646204, 729.7910832853305, inf, inf, inf, 0, 0.022559279490995909, 1.6004416450254109, 729.7910832853305
2015-Jan-06 01:00:00, 0.0053797695643592316, 0.80127858032559918, 0.058770733242607197, 729.13858918002722, inf, inf, inf, 0, 0.02253140131895574, 1.6004466159434745, 729.13858918002722
2015-Jan-06 02:00:00, 0.0053750525471196482, 0.80127948076961153, 0.05877211777646963, 728.49927568266241, inf, inf, inf, 0, 0.022518547991142598, 1.6004489416384189, 728.49927568266241
2015-Jan-06 03:00:00, 0.0053704543369594493, 0.80128035853158763, 0.058773467435569271, 727.87606451555735, inf, inf, inf, 0, 0.022520280748441694, 1.6004486986360527, 727.87606451555735
2015-Jan-06 04:00:00, 0.0053659933312233147, 0.80128121010948994, 0.05877477682981791, 727.27144913382836, inf, inf, inf, 0, 0.022535707252587651, 1.600446043700587, 727.27144913382836
2015-Jan-06 05:00:00, 0.0053616851189132392, 0.80128203253648822, 0.058776041392544054, 726.68754236829182, inf, inf, inf, 0, 0.022564053779470749, 1.6004411129972815, 726.68754236829182
2015-Jan-06 06:00:00, 0.0053575427207802374, 0.80128282333513545, 0.058777257310030154, 726.12610896591559, inf, inf, inf, 0, 0.022604341611460518, 1.6004340790571652, 726.12610896591559
2015-Jan-06 07:00:00, 0.005353577341796774, 0.80128358037392333, 0.058778421300842841, 725.58866757498288, inf, inf, inf, 0, 0.022656401361323814, 1.6004249720585839, 725.58866757498288
2015-Jan-06 08:00:00, 0.0053497958625112136, 0.80128430234531367, 0.058779531351319587, 725.07615073977229, inf, inf, inf, 0, 0.022715205464236207, 1.6004146779716293, 725.07615073977229
2015-Jan-06 09:00:00, 0.0053461951620244292, 0.80128498984750329, 0.058780588379942905, 724.58813547413956, inf, inf, inf, 0, 0.02277146728024074, 1.600404832108179, 724.58813547413956
2015-Jan-06 10:00:00, 0.0053427577293982086, 0.8012856462205451, 0.058781597523848199, 724.12224846067181, inf, inf, inf, 0, 0.022815851930095575, 1.6003970770295999, 724.12224846067181
2015-Jan-06 11:00:00, 0.0053394515979028933, 0.8012862775586278, 0.058782568157849893, 723.67415713904575, inf, inf, inf, 0, 0.022841615568940078, 1.6003925982868321, 723.67415713904575
2015-Jan-06 12:00:00, 0.0053362323956658367, 0.80128689231907035, 0.058783513292986693, 723.23784763743379, inf, inf, inf, 0, 0.022842582540548009, 1.6003924814871777, 723.23784763743379
2015-Jan-06 13:00:00, 0.0053330480610781243, 0.801287500423563, 0.058784448193837109, 722.80626386772292, inf, inf, inf, 0, 0.022816556118772348, 1.6003971123212928, 722.80626386772292
2015-Jan-06 14:00:00, 0.005329844759236561, 0.8012881121306249, 0.058785388643795053, 722.3721094011546, inf, inf, inf, 0, 0.022763871006202818, 1.6004064322060823, 722.3721094011546
2015-Jan-06 15:00:00, 0.0053265723348237624, 0.80128873699651493, 0.058786349346372321, 721.92858651583367, inf, inf, inf, 0, 0.022686790292221558, 1.6004200444120587, 721.92858651583367
2015-Jan-06 16:00:00, 0.005323191414431069, 0.80128938252192516, 0.058787341843006706, 721.47035879887164, inf, inf, inf, 0, 0.022593335185511407, 1.6004365391824102, 721.47035879887164
2015-Jan-06 17:00:00, 0.0053196814571964714, 0.80129005261812836, 0.058788372153002907, 720.99464227690908, inf, inf, inf, 0, 0.022495920524355437, 1.6004537330144601, 720.99464227690908
2015-Jan-06 18:00:00, 0.0053160456956164327, 0.80129074666596445, 0.058789439325461754, 720.50187506125962, inf, inf, inf, 0, 0.02240691974064276, 1.6004694483747732, 720.50187506125962
